date,站点,深度_m,u_m_s,v_m_s,流速_m_s
2021-03-23,陵水,500.0,,,
2021-03-23,陵水,600.0,,,
2021-03-23,陵水,700.0,,,
2021-03-23,陵水,800.0,,,
2021-03-23,陵水,900.0,,,
2021-03-23,陵水,1000.0,,,
2021-03-23,陵水,1250.0,,,
2021-03-23,陵水,1500.0,,,
2021-03-23,陵水,2000.0,,,
2021-03-23,陵水,2500.0,,,
2021-03-23,陵水,3000.0,,,
2021-03-23,陵水,4000.0,,,
2021-03-23,陵水,5000.0,,,
2021-03-24,陵水,0.0,,,
2021-03-24,陵水,2.0,,,
2021-03-24,陵水,4.0,,,
2021-03-24,陵水,6.0,,,
2021-03-24,陵水,8.0,,,
2021-03-24,陵水,10.0,,,
2021-03-24,陵水,12.0,,,
2021-03-24,陵水,15.0,,,
2021-03-24,陵水,20.0,,,
2021-03-24,陵水,25.0,,,
2021-03-24,陵水,30.0,,,
2021-03-24,陵水,35.0,,,
2021-03-24,陵水,40.0,,,
2021-03-24,陵水,45.0,,,
2021-03-24,陵水,50.0,,,
2021-03-24,陵水,60.0,,,
2021-03-24,陵水,70.0,,,
2021-03-24,陵水,80.0,,,
2021-03-24,陵水,90.0,,,
2021-03-24,陵水,100.0,,,
2021-03-24,陵水,125.0,,,
2021-03-24,陵水,150.0,,,
2021-03-24,陵水,200.0,,,
2021-03-24,陵水,250.0,,,
2021-03-24,陵水,300.0,,,
2021-03-24,陵水,350.0,,,
2021-03-24,陵水,400.0,,,
2021-03-24,陵水,500.0,,,
2021-03-24,陵水,600.0,,,
2021-03-24,陵水,700.0,,,
2021-03-24,陵水,800.0,,,
2021-03-24,陵水,900.0,,,
2021-03-24,陵水,1000.0,,,
2021-03-24,陵水,1250.0,,,
2021-03-24,陵水,1500.0,,,
2021-03-24,陵水,2000.0,,,
2021-03-24,陵水,2500.0,,,
2021-03-24,陵水,3000.0,,,
2021-03-24,陵水,4000.0,,,
2021-03-24,陵水,5000.0,,,
2021-03-25,陵水,0.0,,,
2021-03-25,陵水,2.0,,,
2021-03-25,陵水,4.0,,,
2021-03-25,陵水,6.0,,,
2021-03-25,陵水,8.0,,,
2021-03-25,陵水,10.0,,,
2021-03-25,陵水,12.0,,,
2021-03-25,陵水,15.0,,,
2021-03-25,陵水,20.0,,,
2021-03-25,陵水,25.0,,,
2021-03-25,陵水,30.0,,,
2021-03-25,陵水,35.0,,,
2021-03-25,陵水,40.0,,,
2021-03-25,陵水,45.0,,,
2021-03-25,陵水,50.0,,,
2021-03-25,陵水,60.0,,,
2021-03-25,陵水,70.0,,,
2021-03-25,陵水,80.0,,,
2021-03-25,陵水,90.0,,,
2021-03-25,陵水,100.0,,,
2021-03-25,陵水,125.0,,,
2021-03-25,陵水,150.0,,,
2021-03-25,陵水,200.0,,,
2021-03-25,陵水,250.0,,,
2021-03-25,陵水,300.0,,,
2021-03-25,陵水,350.0,,,
2021-03-25,陵水,400.0,,,
2021-03-25,陵水,500.0,,,
2021-03-25,陵水,600.0,,,
2021-03-25,陵水,700.0,,,
2021-03-25,陵水,800.0,,,
2021-03-25,陵水,900.0,,,
2021-03-25,陵水,1000.0,,,
2021-03-25,陵水,1250.0,,,
2021-03-25,陵水,1500.0,,,
2021-03-25,陵水,2000.0,,,
2021-03-25,陵水,2500.0,,,
2021-03-25,陵水,3000.0,,,
2021-03-25,陵水,4000.0,,,
2021-03-25,陵水,5000.0,,,
2021-03-26,陵水,0.0,,,
2021-03-26,陵水,2.0,,,
2021-03-26,陵水,4.0,,,
2021-03-26,陵水,6.0,,,
2021-03-26,陵水,8.0,,,
2021-03-26,陵水,10.0,,,
2021-03-26,陵水,12.0,,,
2021-03-26,陵水,15.0,,,
2021-03-26,陵水,20.0,,,
2021-03-26,陵水,25.0,,,
2021-03-26,陵水,30.0,,,
2021-03-26,陵水,35.0,,,
2021-03-26,陵水,40.0,,,
2021-03-26,陵水,45.0,,,
2021-03-26,陵水,50.0,,,
2021-03-26,陵水,60.0,,,
2021-03-26,陵水,70.0,,,
2021-03-26,陵水,80.0,,,
2021-03-26,陵水,90.0,,,
2021-03-26,陵水,100.0,,,
2021-03-26,陵水,125.0,,,
2021-03-26,陵水,150.0,,,
2021-03-26,陵水,200.0,,,
2021-03-26,陵水,250.0,,,
2021-03-26,陵水,300.0,,,
2021-03-26,陵水,350.0,,,
2021-03-26,陵水,400.0,,,
2021-03-26,陵水,500.0,,,
2021-03-26,陵水,600.0,,,
2021-03-26,陵水,700.0,,,
2021-03-26,陵水,800.0,,,
2021-03-26,陵水,900.0,,,
2021-03-26,陵水,1000.0,,,
2021-03-26,陵水,1250.0,,,
2021-03-26,陵水,1500.0,,,
2021-03-26,陵水,2000.0,,,
2021-03-26,陵水,2500.0,,,
2021-03-26,陵水,3000.0,,,
2021-03-26,陵水,4000.0,,,
2021-03-26,陵水,5000.0,,,
2021-03-28,陵水,0.0,,,
2021-03-28,陵水,2.0,,,
2021-03-28,陵水,4.0,,,
2021-03-28,陵水,6.0,,,
2021-03-28,陵水,8.0,,,
2021-03-28,陵水,10.0,,,
2021-03-28,陵水,12.0,,,
2021-03-28,陵水,15.0,,,
2021-03-28,陵水,20.0,,,
2021-03-28,陵水,25.0,,,
2021-03-28,陵水,30.0,,,
2021-03-28,陵水,35.0,,,
2021-03-28,陵水,40.0,,,
2021-03-28,陵水,45.0,,,
2021-03-28,陵水,50.0,,,
2021-03-28,陵水,60.0,,,
2021-03-28,陵水,70.0,,,
2021-03-28,陵水,80.0,,,
2021-03-28,陵水,90.0,,,
2021-03-28,陵水,100.0,,,
2021-03-28,陵水,125.0,,,
2021-03-28,陵水,150.0,,,
2021-03-28,陵水,200.0,,,
2021-03-28,陵水,250.0,,,
2021-03-28,陵水,300.0,,,
2021-03-28,陵水,350.0,,,
2021-03-28,陵水,400.0,,,
2021-03-28,陵水,500.0,,,
2021-03-28,陵水,600.0,,,
2021-03-28,陵水,700.0,,,
2021-03-28,陵水,800.0,,,
2021-03-28,陵水,900.0,,,
2021-03-28,陵水,1000.0,,,
2021-03-28,陵水,1250.0,,,
2021-03-28,陵水,1500.0,,,
2021-03-28,陵水,2000.0,,,
2021-03-28,陵水,2500.0,,,
2021-03-28,陵水,3000.0,,,
2021-03-28,陵水,4000.0,,,
2021-03-28,陵水,5000.0,,,
2021-03-29,陵水,0.0,,,
2021-03-29,陵水,2.0,,,
2021-03-29,陵水,4.0,,,
2021-03-29,陵水,6.0,,,
2021-03-29,陵水,8.0,,,
2021-03-29,陵水,10.0,,,
2021-03-29,陵水,12.0,,,
2021-03-29,陵水,15.0,,,
2021-03-29,陵水,20.0,,,
2021-03-29,陵水,25.0,,,
2021-03-29,陵水,30.0,,,
2021-03-29,陵水,35.0,,,
2021-03-29,陵水,40.0,,,
2021-03-29,陵水,45.0,,,
2021-03-29,陵水,50.0,,,
2021-03-29,陵水,60.0,,,
2021-03-29,陵水,70.0,,,
2021-03-29,陵水,80.0,,,
2021-03-29,陵水,90.0,,,
2021-03-29,陵水,100.0,,,
2021-03-29,陵水,125.0,,,
2021-03-29,陵水,150.0,,,
2021-03-29,陵水,200.0,,,
2021-03-29,陵水,250.0,,,
2021-03-29,陵水,300.0,,,
2021-03-29,陵水,350.0,,,
2021-03-29,陵水,400.0,,,
2021-03-29,陵水,500.0,,,
2021-03-29,陵水,600.0,,,
2021-03-29,陵水,700.0,,,
2021-03-29,陵水,800.0,,,
2021-03-29,陵水,900.0,,,
2021-03-29,陵水,1000.0,,,
2021-03-29,陵水,1250.0,,,
2021-03-29,陵水,1500.0,,,
2021-03-29,陵水,2000.0,,,
2021-03-29,陵水,2500.0,,,
2021-03-29,陵水,3000.0,,,
2021-03-29,陵水,4000.0,,,
2021-03-29,陵水,5000.0,,,
2021-03-30,陵水,0.0,,,
2021-03-30,陵水,2.0,,,
2021-03-30,陵水,4.0,,,
2021-03-30,陵水,6.0,,,
2021-03-30,陵水,8.0,,,
2021-03-30,陵水,10.0,,,
2021-03-30,陵水,12.0,,,
2021-03-30,陵水,15.0,,,
2021-03-30,陵水,20.0,,,
2021-03-30,陵水,25.0,,,
2021-03-30,陵水,30.0,,,
2021-03-30,陵水,35.0,,,
2021-03-30,陵水,40.0,,,
2021-03-30,陵水,45.0,,,
2021-03-30,陵水,50.0,,,
2021-03-30,陵水,60.0,,,
2021-03-30,陵水,70.0,,,
2021-03-30,陵水,80.0,,,
2021-03-30,陵水,90.0,,,
2021-03-30,陵水,100.0,,,
2021-03-30,陵水,125.0,,,
2021-03-30,陵水,150.0,,,
2021-03-30,陵水,200.0,,,
2021-03-30,陵水,250.0,,,
2021-03-30,陵水,300.0,,,
2021-03-30,陵水,350.0,,,
2021-03-30,陵水,400.0,,,
2021-03-30,陵水,500.0,,,
2021-03-30,陵水,600.0,,,
2021-03-30,陵水,700.0,,,
2021-03-30,陵水,800.0,,,
2021-03-30,陵水,900.0,,,
2021-03-30,陵水,1000.0,,,
2021-03-30,陵水,1250.0,,,
2021-03-30,陵水,1500.0,,,
2021-03-30,陵水,2000.0,,,
2021-03-30,陵水,2500.0,,,
2021-03-30,陵水,3000.0,,,
2021-03-30,陵水,4000.0,,,
2021-03-30,陵水,5000.0,,,
2021-03-31,陵水,0.0,,,
2021-03-31,陵水,2.0,,,
2021-03-31,陵水,4.0,,,
2021-03-31,陵水,6.0,,,
2021-03-31,陵水,8.0,,,
2021-03-31,陵水,10.0,,,
2021-03-31,陵水,12.0,,,
2021-03-31,陵水,15.0,,,
2021-03-31,陵水,20.0,,,
2021-03-31,陵水,25.0,,,
2021-03-31,陵水,30.0,,,
2021-03-31,陵水,35.0,,,
2021-03-31,陵水,40.0,,,
2021-03-31,陵水,45.0,,,
2021-03-31,陵水,50.0,,,
2021-03-31,陵水,60.0,,,
2021-03-31,陵水,70.0,,,
2021-03-31,陵水,80.0,,,
2021-03-31,陵水,90.0,,,
2021-03-31,陵水,100.0,,,
2021-03-31,陵水,125.0,,,
2021-03-31,陵水,150.0,,,
2021-03-31,陵水,200.0,,,
2021-03-31,陵水,250.0,,,
2021-03-31,陵水,300.0,,,
2021-03-31,陵水,350.0,,,
2021-03-31,陵水,400.0,,,
2021-03-31,陵水,500.0,,,
2021-03-31,陵水,600.0,,,
2021-03-31,陵水,700.0,,,
2021-03-31,陵水,800.0,,,
2021-03-31,陵水,900.0,,,
2021-03-31,陵水,1000.0,,,
2021-03-31,陵水,1250.0,,,
2021-03-31,陵水,1500.0,,,
2021-03-31,陵水,2000.0,,,
2021-03-31,陵水,2500.0,,,
2021-03-31,陵水,3000.0,,,
2021-03-31,陵水,4000.0,,,
2021-03-31,陵水,5000.0,,,
2021-04-01,陵水,0.0,,,
2021-04-01,陵水,2.0,,,
2021-04-01,陵水,4.0,,,
2021-04-01,陵水,6.0,,,
2021-04-01,陵水,8.0,,,
2021-04-01,陵水,10.0,,,
2021-04-01,陵水,12.0,,,
2021-04-01,陵水,15.0,,,
2021-04-01,陵水,20.0,,,
2021-04-01,陵水,25.0,,,
2021-04-01,陵水,30.0,,,
2021-04-01,陵水,35.0,,,
2021-04-01,陵水,40.0,,,
2021-04-01,陵水,45.0,,,
2021-04-01,陵水,50.0,,,
2021-04-01,陵水,60.0,,,
2021-04-01,陵水,70.0,,,
2021-04-01,陵水,80.0,,,
2021-04-01,陵水,90.0,,,
2021-04-01,陵水,100.0,,,
2021-04-01,陵水,125.0,,,
2021-04-01,陵水,150.0,,,
2021-04-01,陵水,200.0,,,
2021-04-01,陵水,250.0,,,
2021-04-01,陵水,300.0,,,
2021-04-01,陵水,350.0,,,
2021-04-01,陵水,400.0,,,
2021-04-01,陵水,500.0,,,
2021-04-01,陵水,600.0,,,
2021-04-01,陵水,700.0,,,
2021-04-01,陵水,800.0,,,
2021-04-01,陵水,900.0,,,
2021-04-01,陵水,1000.0,,,
2021-04-01,陵水,1250.0,,,
2021-04-01,陵水,1500.0,,,
2021-04-01,陵水,2000.0,,,
2021-04-01,陵水,2500.0,,,
2021-04-01,陵水,3000.0,,,
2021-04-01,陵水,4000.0,,,
2021-04-01,陵水,5000.0,,,
2021-04-02,陵水,0.0,,,
2021-04-02,陵水,2.0,,,
2021-04-02,陵水,4.0,,,
2021-04-02,陵水,6.0,,,
2021-04-02,陵水,8.0,,,
2021-04-02,陵水,10.0,,,
2021-04-02,陵水,12.0,,,
2021-04-02,陵水,15.0,,,
2021-04-02,陵水,20.0,,,
2021-04-02,陵水,25.0,,,
2021-04-02,陵水,30.0,,,
2021-04-02,陵水,35.0,,,
2021-04-02,陵水,40.0,,,
2021-04-02,陵水,45.0,,,
2021-04-02,陵水,50.0,,,
2021-04-02,陵水,60.0,,,
2021-04-02,陵水,70.0,,,
2021-04-02,陵水,80.0,,,
2021-04-02,陵水,90.0,,,
2021-04-02,陵水,100.0,,,
2021-04-02,陵水,125.0,,,
2021-04-02,陵水,150.0,,,
2021-04-02,陵水,200.0,,,
2021-04-02,陵水,250.0,,,
2021-04-02,陵水,300.0,,,
2021-04-02,陵水,350.0,,,
2021-04-02,陵水,400.0,,,
2021-04-02,陵水,500.0,,,
2021-04-02,陵水,600.0,,,
2021-04-02,陵水,700.0,,,
2021-04-02,陵水,800.0,,,
2021-04-02,陵水,900.0,,,
2021-04-02,陵水,1000.0,,,
2021-04-02,陵水,1250.0,,,
2021-04-02,陵水,1500.0,,,
2021-04-02,陵水,2000.0,,,
2021-04-02,陵水,2500.0,,,
2021-04-02,陵水,3000.0,,,
2021-04-02,陵水,4000.0,,,
2021-04-02,陵水,5000.0,,,
2021-04-03,陵水,0.0,,,
2021-04-03,陵水,2.0,,,
2021-04-03,陵水,4.0,,,
2021-04-03,陵水,6.0,,,
2021-04-03,陵水,8.0,,,
2021-04-03,陵水,10.0,,,
2021-04-03,陵水,12.0,,,
2021-04-03,陵水,15.0,,,
2021-04-03,陵水,20.0,,,
2021-04-03,陵水,25.0,,,
2021-04-03,陵水,30.0,,,
2021-04-03,陵水,35.0,,,
2021-04-03,陵水,40.0,,,
2021-04-03,陵水,45.0,,,
2021-04-03,陵水,50.0,,,
2021-04-03,陵水,60.0,,,
2021-04-03,陵水,70.0,,,
2021-04-03,陵水,80.0,,,
2021-04-03,陵水,90.0,,,
2021-04-03,陵水,100.0,,,
2021-04-03,陵水,125.0,,,
2021-04-03,陵水,150.0,,,
2021-04-03,陵水,200.0,,,
2021-04-03,陵水,250.0,,,
2021-04-03,陵水,300.0,,,
2021-04-03,陵水,350.0,,,
2021-04-03,陵水,400.0,,,
2021-04-03,陵水,500.0,,,
2021-04-03,陵水,600.0,,,
2021-04-03,陵水,700.0,,,
2021-04-03,陵水,800.0,,,
2021-04-03,陵水,900.0,,,
2021-04-03,陵水,1000.0,,,
2021-04-03,陵水,1250.0,,,
2021-04-03,陵水,1500.0,,,
2021-04-03,陵水,2000.0,,,
2021-04-03,陵水,2500.0,,,
2021-04-03,陵水,3000.0,,,
2021-04-03,陵水,4000.0,,,
2021-04-03,陵水,5000.0,,,
2021-04-04,陵水,0.0,,,
2021-04-04,陵水,2.0,,,
2021-04-04,陵水,4.0,,,
2021-04-04,陵水,6.0,,,
2021-04-04,陵水,8.0,,,
2021-04-04,陵水,10.0,,,
2021-04-04,陵水,12.0,,,
2021-04-04,陵水,15.0,,,
2021-04-04,陵水,20.0,,,
2021-04-04,陵水,25.0,,,
2021-04-04,陵水,30.0,,,
2021-04-04,陵水,35.0,,,
2021-04-04,陵水,40.0,,,
2021-04-04,陵水,45.0,,,
2021-04-04,陵水,50.0,,,
2021-04-04,陵水,60.0,,,
2021-04-04,陵水,70.0,,,
2021-04-04,陵水,80.0,,,
2021-04-04,陵水,90.0,,,
2021-04-04,陵水,100.0,,,
2021-04-04,陵水,125.0,,,
2021-04-04,陵水,150.0,,,
2021-04-04,陵水,200.0,,,
2021-04-04,陵水,250.0,,,
2021-04-04,陵水,300.0,,,
2021-04-04,陵水,350.0,,,
2021-04-04,陵水,400.0,,,
2021-04-04,陵水,500.0,,,
2021-04-04,陵水,600.0,,,
2021-04-04,陵水,700.0,,,
2021-04-04,陵水,800.0,,,
2021-04-04,陵水,900.0,,,
2021-04-04,陵水,1000.0,,,
2021-04-04,陵水,1250.0,,,
2021-04-04,陵水,1500.0,,,
2021-04-04,陵水,2000.0,,,
2021-04-04,陵水,2500.0,,,
2021-04-04,陵水,3000.0,,,
2021-04-04,陵水,4000.0,,,
2021-04-04,陵水,5000.0,,,
2021-04-05,陵水,0.0,,,
2021-04-05,陵水,2.0,,,
2021-04-05,陵水,4.0,,,
2021-04-05,陵水,6.0,,,
2021-04-05,陵水,8.0,,,
2021-04-05,陵水,10.0,,,
2021-04-05,陵水,12.0,,,
2021-04-05,陵水,15.0,,,
2021-04-05,陵水,20.0,,,
2021-04-05,陵水,25.0,,,
2021-04-05,陵水,30.0,,,
2021-04-05,陵水,35.0,,,
2021-04-05,陵水,40.0,,,
2021-04-05,陵水,45.0,,,
2021-04-05,陵水,50.0,,,
2021-04-05,陵水,60.0,,,
2021-04-05,陵水,70.0,,,
2021-04-05,陵水,80.0,,,
2021-04-05,陵水,90.0,,,
2021-04-05,陵水,100.0,,,
2021-04-05,陵水,125.0,,,
2021-04-05,陵水,150.0,,,
2021-04-05,陵水,200.0,,,
2021-04-05,陵水,250.0,,,
2021-04-05,陵水,300.0,,,
2021-04-05,陵水,350.0,,,
2021-04-05,陵水,400.0,,,
2021-04-05,陵水,500.0,,,
2021-04-05,陵水,600.0,,,
2021-04-05,陵水,700.0,,,
2021-04-05,陵水,800.0,,,
2021-04-05,陵水,900.0,,,
2021-04-05,陵水,1000.0,,,
2021-04-05,陵水,1250.0,,,
2021-04-05,陵水,1500.0,,,
2021-04-05,陵水,2000.0,,,
2021-04-05,陵水,2500.0,,,
2021-04-05,陵水,3000.0,,,
2021-04-05,陵水,4000.0,,,
2021-04-05,陵水,5000.0,,,
2021-04-06,陵水,0.0,,,
2021-04-06,陵水,2.0,,,
2021-04-06,陵水,4.0,,,
2021-04-06,陵水,6.0,,,
2021-04-06,陵水,8.0,,,
2021-04-06,陵水,10.0,,,
2021-04-06,陵水,12.0,,,
2021-04-06,陵水,15.0,,,
2021-04-06,陵水,20.0,,,
2021-04-06,陵水,25.0,,,
2021-04-06,陵水,30.0,,,
2021-04-06,陵水,35.0,,,
2021-04-06,陵水,40.0,,,
2021-04-06,陵水,45.0,,,
2021-04-06,陵水,50.0,,,
2021-04-06,陵水,60.0,,,
2021-04-06,陵水,70.0,,,
2021-04-06,陵水,80.0,,,
2021-04-06,陵水,90.0,,,
2021-04-06,陵水,100.0,,,
2021-04-06,陵水,125.0,,,
2021-04-06,陵水,150.0,,,
2021-04-06,陵水,200.0,,,
2021-04-06,陵水,250.0,,,
2021-04-06,陵水,300.0,,,
2021-04-06,陵水,350.0,,,
2021-04-06,陵水,400.0,,,
2021-04-06,陵水,500.0,,,
2021-04-06,陵水,600.0,,,
2021-04-06,陵水,700.0,,,
2021-04-06,陵水,800.0,,,
2021-04-06,陵水,900.0,,,
2021-04-06,陵水,1000.0,,,
2021-04-06,陵水,1250.0,,,
2021-04-06,陵水,1500.0,,,
2021-04-06,陵水,2000.0,,,
2021-04-06,陵水,2500.0,,,
2021-04-06,陵水,3000.0,,,
2021-04-06,陵水,4000.0,,,
2021-04-06,陵水,5000.0,,,
2021-04-07,陵水,0.0,,,
2021-04-07,陵水,2.0,,,
2021-04-07,陵水,4.0,,,
2021-04-07,陵水,6.0,,,
2021-04-07,陵水,8.0,,,
2021-04-07,陵水,10.0,,,
2021-04-07,陵水,12.0,,,
2021-04-07,陵水,15.0,,,
2021-04-07,陵水,20.0,,,
2021-04-07,陵水,25.0,,,
2021-04-07,陵水,30.0,,,
2021-04-07,陵水,35.0,,,
2021-04-07,陵水,40.0,,,
2021-04-07,陵水,45.0,,,
2021-04-07,陵水,50.0,,,
2021-04-07,陵水,60.0,,,
2021-04-07,陵水,70.0,,,
2021-04-07,陵水,80.0,,,
2021-04-07,陵水,90.0,,,
2021-04-07,陵水,100.0,,,
2021-04-07,陵水,125.0,,,
2021-04-07,陵水,150.0,,,
2021-04-07,陵水,200.0,,,
2021-04-07,陵水,250.0,,,
2021-04-07,陵水,300.0,,,
2021-04-07,陵水,350.0,,,
2021-04-07,陵水,400.0,,,
2021-04-07,陵水,500.0,,,
2021-04-07,陵水,600.0,,,
2021-04-07,陵水,700.0,,,
2021-04-07,陵水,800.0,,,
2021-04-07,陵水,900.0,,,
2021-04-07,陵水,1000.0,,,
2021-04-07,陵水,1250.0,,,
2021-04-07,陵水,1500.0,,,
2021-04-07,陵水,2000.0,,,
2021-04-07,陵水,2500.0,,,
2021-04-07,陵水,3000.0,,,
2021-04-07,陵水,4000.0,,,
2021-04-07,陵水,5000.0,,,
2021-04-08,陵水,0.0,,,
2021-04-08,陵水,2.0,,,
2021-04-08,陵水,4.0,,,
2021-04-08,陵水,6.0,,,
2021-04-08,陵水,8.0,,,
2021-04-08,陵水,10.0,,,
2021-04-08,陵水,12.0,,,
2021-04-08,陵水,15.0,,,
2021-04-08,陵水,20.0,,,
2021-04-08,陵水,25.0,,,
2021-04-08,陵水,30.0,,,
2021-04-08,陵水,35.0,,,
2021-04-08,陵水,40.0,,,
2021-04-08,陵水,45.0,,,
2021-04-08,陵水,50.0,,,
2021-04-08,陵水,60.0,,,
2021-04-08,陵水,70.0,,,
2021-04-08,陵水,80.0,,,
2021-04-08,陵水,90.0,,,
2021-04-08,陵水,100.0,,,
2021-04-08,陵水,125.0,,,
2021-04-08,陵水,150.0,,,
2021-04-08,陵水,200.0,,,
2021-04-08,陵水,250.0,,,
2021-04-08,陵水,300.0,,,
2021-04-08,陵水,350.0,,,
2021-04-08,陵水,400.0,,,
2021-04-08,陵水,500.0,,,
2021-04-08,陵水,600.0,,,
2021-04-08,陵水,700.0,,,
2021-04-08,陵水,800.0,,,
2021-04-08,陵水,900.0,,,
2021-04-08,陵水,1000.0,,,
2021-04-08,陵水,1250.0,,,
2021-04-08,陵水,1500.0,,,
2021-04-08,陵水,2000.0,,,
2021-04-08,陵水,2500.0,,,
2021-04-08,陵水,3000.0,,,
2021-04-08,陵水,4000.0,,,
2021-04-08,陵水,5000.0,,,
2021-04-09,陵水,0.0,,,
2021-04-09,陵水,2.0,,,
2021-04-09,陵水,4.0,,,
2021-04-09,陵水,6.0,,,
2021-04-09,陵水,8.0,,,
2021-04-09,陵水,10.0,,,
2021-04-09,陵水,12.0,,,
2021-04-09,陵水,15.0,,,
2021-04-09,陵水,20.0,,,
2021-04-09,陵水,25.0,,,
2021-04-09,陵水,30.0,,,
2021-04-09,陵水,35.0,,,
2021-04-09,陵水,40.0,,,
2021-04-09,陵水,45.0,,,
2021-04-09,陵水,50.0,,,
2021-04-09,陵水,60.0,,,
2021-04-09,陵水,70.0,,,
2021-04-09,陵水,80.0,,,
2021-04-09,陵水,90.0,,,
2021-04-09,陵水,100.0,,,
2021-04-09,陵水,125.0,,,
2021-04-09,陵水,150.0,,,
2021-04-09,陵水,200.0,,,
2021-04-09,陵水,250.0,,,
2021-04-09,陵水,300.0,,,
2021-04-09,陵水,350.0,,,
2021-04-09,陵水,400.0,,,
2021-04-09,陵水,500.0,,,
2021-04-09,陵水,600.0,,,
2021-04-09,陵水,700.0,,,
2021-04-09,陵水,800.0,,,
2021-04-09,陵水,900.0,,,
2021-04-09,陵水,1000.0,,,
2021-04-09,陵水,1250.0,,,
2021-04-09,陵水,1500.0,,,
2021-04-09,陵水,2000.0,,,
2021-04-09,陵水,2500.0,,,
2021-04-09,陵水,3000.0,,,
2021-04-09,陵水,4000.0,,,
2021-04-09,陵水,5000.0,,,
2021-04-11,陵水,0.0,,,
2021-04-11,陵水,2.0,,,
2021-04-11,陵水,4.0,,,
2021-04-11,陵水,6.0,,,
2021-04-11,陵水,8.0,,,
2021-04-11,陵水,10.0,,,
2021-04-11,陵水,12.0,,,
2021-04-11,陵水,15.0,,,
2021-04-11,陵水,20.0,,,
2021-04-11,陵水,25.0,,,
2021-04-11,陵水,30.0,,,
2021-04-11,陵水,35.0,,,
2021-04-11,陵水,40.0,,,
2021-04-11,陵水,45.0,,,
2021-04-11,陵水,50.0,,,
2021-04-11,陵水,60.0,,,
2021-04-11,陵水,70.0,,,
2021-04-11,陵水,80.0,,,
2021-04-11,陵水,90.0,,,
2021-04-11,陵水,100.0,,,
2021-04-11,陵水,125.0,,,
2021-04-11,陵水,150.0,,,
2021-04-11,陵水,200.0,,,
2021-04-11,陵水,250.0,,,
2021-04-11,陵水,300.0,,,
2021-04-11,陵水,350.0,,,
2021-04-11,陵水,400.0,,,
2021-04-11,陵水,500.0,,,
2021-04-11,陵水,600.0,,,
2021-04-11,陵水,700.0,,,
2021-04-11,陵水,800.0,,,
2021-04-11,陵水,900.0,,,
2021-04-11,陵水,1000.0,,,
2021-04-11,陵水,1250.0,,,
2021-04-11,陵水,1500.0,,,
2021-04-11,陵水,2000.0,,,
2021-04-11,陵水,2500.0,,,
2021-04-11,陵水,3000.0,,,
2021-04-11,陵水,4000.0,,,
2021-04-11,陵水,5000.0,,,
2021-04-10,陵水,0.0,,,
2021-04-10,陵水,2.0,,,
2021-04-10,陵水,4.0,,,
2021-04-10,陵水,6.0,,,
2021-04-10,陵水,8.0,,,
2021-04-10,陵水,10.0,,,
2021-04-10,陵水,12.0,,,
2021-04-10,陵水,15.0,,,
2021-04-10,陵水,20.0,,,
2021-04-10,陵水,25.0,,,
2021-04-10,陵水,30.0,,,
2021-04-10,陵水,35.0,,,
2021-04-10,陵水,40.0,,,
2021-04-10,陵水,45.0,,,
2021-04-10,陵水,50.0,,,
2021-04-10,陵水,60.0,,,
2021-04-10,陵水,70.0,,,
2021-04-10,陵水,80.0,,,
2021-04-10,陵水,90.0,,,
2021-04-10,陵水,100.0,,,
2021-04-10,陵水,125.0,,,
2021-04-10,陵水,150.0,,,
2021-04-10,陵水,200.0,,,
2021-04-10,陵水,250.0,,,
2021-04-10,陵水,300.0,,,
2021-04-10,陵水,350.0,,,
2021-04-10,陵水,400.0,,,
2021-04-10,陵水,500.0,,,
2021-04-10,陵水,600.0,,,
2021-04-10,陵水,700.0,,,
2021-04-10,陵水,800.0,,,
2021-04-10,陵水,900.0,,,
2021-04-10,陵水,1000.0,,,
2021-04-10,陵水,1250.0,,,
2021-04-10,陵水,1500.0,,,
2021-04-10,陵水,2000.0,,,
2021-04-10,陵水,2500.0,,,
2021-04-10,陵水,3000.0,,,
2021-04-10,陵水,4000.0,,,
2021-04-10,陵水,5000.0,,,
2021-04-12,陵水,0.0,,,
2021-04-12,陵水,2.0,,,
2021-04-12,陵水,4.0,,,
2021-04-12,陵水,6.0,,,
2021-04-12,陵水,8.0,,,
2021-04-12,陵水,10.0,,,
2021-04-12,陵水,12.0,,,
2021-04-12,陵水,15.0,,,
2021-04-12,陵水,20.0,,,
2021-04-12,陵水,25.0,,,
2021-04-12,陵水,30.0,,,
2021-04-12,陵水,35.0,,,
2021-04-12,陵水,40.0,,,
2021-04-12,陵水,45.0,,,
2021-04-12,陵水,50.0,,,
2021-04-12,陵水,60.0,,,
2021-04-12,陵水,70.0,,,
2021-04-12,陵水,80.0,,,
2021-04-12,陵水,90.0,,,
2021-04-12,陵水,100.0,,,
2021-04-12,陵水,125.0,,,
2021-04-12,陵水,150.0,,,
2021-04-12,陵水,200.0,,,
2021-04-12,陵水,250.0,,,
2021-04-12,陵水,300.0,,,
2021-04-12,陵水,350.0,,,
2021-04-12,陵水,400.0,,,
2021-04-12,陵水,500.0,,,
2021-04-12,陵水,600.0,,,
2021-04-12,陵水,700.0,,,
2021-04-12,陵水,800.0,,,
2021-04-12,陵水,900.0,,,
2021-04-12,陵水,1000.0,,,
2021-04-12,陵水,1250.0,,,
